EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
-103338.200,-106399.300,-95394.700,-93612.340,-95675.720,-49395.740,-111446.500,-38847.940,0.000
-103496.200,-106557.200,-95845.340,-94071.610,-96124.910,-49496.330,-111490.800,-38956.840,0.000
-103660.700,-106720.000,-96294.080,-94528.970,-96572.220,-49602.900,-111534.100,-39066.880,0.000
-103799.700,-106857.500,-96739.580,-94983.070,-97016.290,-49682.710,-111561.600,-39163.990,0.000
-103908.100,-106966.200,-97181.730,-95433.800,-97457.020,-49733.400,-111575.600,-39248.820,0.000
-104018.800,-107078.500,-97622.090,-95882.700,-97895.950,-49791.610,-111594.000,-39338.360,0.000
-104164.000,-107223.900,-98061.840,-96330.970,-98334.270,-49887.250,-111629.400,-39444.250,0.000
-104331.400,-107389.300,-98500.050,-96777.700,-98771.050,-50000.700,-111672.700,-39555.800,0.000
-104475.900,-107531.600,-98934.810,-97220.950,-99204.390,-50085.090,-111702.800,-39652.640,0.000
-104578.400,-107634.200,-99365.840,-97660.460,-99634.020,-50129.340,-111713.500,-39732.510,0.000
-104673.900,-107731.600,-99795.030,-98098.130,-100061.800,-50176.360,-111722.500,-39815.670,0.000
-104807.800,-107866.000,-100223.900,-98535.480,-100489.300,-50266.700,-111750.100,-39918.100,0.000
-104973.700,-108029.700,-100651.500,-98971.520,-100915.500,-50382.240,-111791.400,-40029.040,0.000
-105119.900,-108173.300,-101075.600,-99403.990,-101338.200,-50468.680,-111822.000,-40124.830,0.000
-105218.100,-108271.400,-101495.800,-99832.540,-101756.900,-50509.360,-111830.000,-40201.180,0.000
-105303.200,-108358.400,-101914.100,-100259.200,-102173.900,-50549.210,-111832.200,-40279.630,0.000
-105427.100,-108483.000,-102332.200,-100685.700,-102590.600,-50634.180,-111852.900,-40378.310,0.000
-105588.300,-108641.900,-102749.200,-101111.000,-103006.200,-50748.190,-111890.600,-40487.050,0.000
-105733.000,-108783.800,-103162.700,-101532.800,-103418.300,-50834.660,-111920.100,-40581.130,0.000
-105828.100,-108878.600,-103572.200,-101950.600,-103826.500,-50873.810,-111925.700,-40655.050,0.000
-105906.200,-108958.600,-103979.900,-102366.500,-104232.800,-50909.560,-111923.000,-40730.030,0.000
-106021.500,-109074.400,-104387.400,-102782.300,-104638.900,-50989.240,-111937.600,-40824.840,0.000
-106175.600,-109226.300,-104793.700,-103196.900,-105043.800,-51099.140,-111970.700,-40930.250,0.000
-106316.400,-109364.300,-105196.700,-103608.000,-105445.400,-51184.070,-111997.600,-41022.090,0.000
-106409.100,-109456.500,-105595.800,-104015.300,-105843.100,-51223.050,-112001.200,-41094.300,0.000
-106483.000,-109531.900,-105993.000,-104420.700,-106239.000,-51256.930,-111994.900,-41166.760,0.000
-106590.600,-109640.100,-106389.900,-104825.800,-106634.600,-51331.530,-112004.200,-41257.650,0.000
-107002.600,-110071.400,-106770.300,-105214.300,-107013.600,-51398.500,-112395.600,-41321.630,0.000
-107754.200,-110890.900,-107112.100,-105564.300,-107354.200,-51218.160,-113402.700,-41237.950,0.000
-108267.300,-111509.100,-107429.800,-105890.200,-107670.700,-50663.430,-114440.400,-40994.260,0.000
-108502.800,-111849.400,-107759.600,-106228.100,-107999.300,-50150.720,-115181.500,-40808.810,0.000
-109022.000,-112434.200,-108123.000,-106599.600,-108361.300,-50209.230,-115863.500,-40892.880,0.000
-109816.200,-113231.900,-108514.300,-106998.900,-108751.000,-50732.890,-116431.700,-41169.950,0.000
-110289.300,-113671.600,-108907.600,-107400.400,-109142.900,-51105.750,-116592.600,-41368.580,0.000
-110175.100,-113534.400,-109285.900,-107786.800,-109519.900,-51014.070,-116359.600,-41373.030,0.000
-109908.400,-113274.300,-109654.000,-108163.000,-109886.800,-50769.300,-116133.800,-41328.270,0.000
-110010.100,-113391.400,-110025.400,-108542.500,-110257.100,-50803.080,-116215.400,-41408.050,0.000
-110510.900,-113890.700,-110408.400,-108933.400,-110638.700,-51203.170,-116508.700,-41643.460,0.000
-111171.100,-114529.800,-110803.000,-109335.800,-111031.800,-51839.200,-116804.600,-41983.280,0.000
-111899.300,-115224.200,-111201.100,-109741.900,-111428.500,-52566.910,-117088.800,-42356.340,0.000
-112558.000,-115850.900,-111587.200,-110135.800,-111813.100,-53126.870,-117367.900,-42638.270,0.000
-112862.200,-116143.100,-111952.000,-110508.500,-112176.500,-53270.390,-117508.200,-42732.250,0.000
-112759.900,-116049.400,-112304.700,-110869.000,-112527.900,-53092.340,-117426.300,-42701.010,0.000
-112571.400,-115871.100,-112662.100,-111234.200,-112884.100,-52959.770,-117247.800,-42707.070,0.000
-112625.000,-115921.100,-113028.700,-111608.600,-113249.300,-53084.790,-117173.100,-42824.040,0.000
-112882.700,-116166.500,-113393.500,-111981.200,-113612.800,-53310.600,-117237.900,-42969.040,0.000
-113052.100,-116330.700,-113746.900,-112342.400,-113964.900,-53374.240,-117296.600,-43035.130,0.000
-113001.200,-116286.000,-114093.000,-112696.300,-114309.700,-53265.110,-117235.100,-43034.780,0.000
-112911.200,-116202.100,-114442.700,-113053.700,-114658.200,-53208.840,-117115.500,-43069.420,0.000
-113000.000,-116286.400,-114798.600,-113417.300,-115012.800,-53342.470,-117071.300,-43185.380,0.000
-113228.400,-116504.100,-115152.600,-113779.000,-115365.400,-53541.700,-117122.300,-43318.030,0.000
-113378.300,-116648.800,-115497.300,-114131.400,-115708.800,-53610.080,-117160.400,-43387.570,0.000
-113356.900,-116631.100,-115835.600,-114477.400,-116046.000,-53542.100,-117106.000,-43404.200,0.000
-113303.000,-116581.300,-116175.900,-114825.300,-116385.000,-53507.810,-117008.900,-43444.220,0.000
-113378.600,-116653.500,-116520.200,-115177.200,-116728.000,-53611.640,-116966.600,-43543.460,0.000
-113556.000,-116822.500,-116862.800,-115527.400,-117069.300,-53766.130,-116991.600,-43656.280,0.000
-113678.400,-116940.300,-117198.400,-115870.600,-117403.700,-53829.680,-117006.700,-43725.040,0.000
-113680.300,-116944.000,-117528.900,-116208.600,-117732.900,-53795.800,-116957.600,-43755.670,0.000
-113658.900,-116925.000,-117859.900,-116547.200,-118062.700,-53782.630,-116880.300,-43801.200,0.000
-113725.900,-116989.100,-118193.100,-116887.900,-118394.600,-53864.020,-116840.500,-43887.270,0.000
-113861.700,-117118.600,-118524.700,-117227.100,-118725.000,-53982.170,-116844.500,-43983.680,0.000
-113961.300,-117214.000,-118851.200,-117561.100,-119050.200,-54041.390,-116840.700,-44051.360,0.000
-113981.600,-117234.500,-119173.600,-117891.000,-119371.400,-54035.160,-116795.600,-44093.110,0.000
-113986.100,-117239.800,-119495.400,-118220.200,-119692.000,-54039.210,-116733.800,-44142.890,0.000
-114045.300,-117296.700,-119817.900,-118550.200,-120013.200,-54102.220,-116695.300,-44217.930,0.000
-114146.700,-117393.300,-120139.000,-118878.700,-120333.000,-54190.270,-116681.800,-44300.470,0.000
-114226.700,-117469.600,-120456.300,-119203.400,-120649.200,-54244.960,-116662.300,-44366.550,0.000
-114260.700,-117502.500,-120770.400,-119524.900,-120962.000,-54260.110,-116619.800,-44416.590,0.000
-114284.900,-117526.200,-121083.100,-119844.900,-121273.500,-54277.730,-116569.500,-44469.450,0.000
-114337.300,-117576.600,-121395.300,-120164.500,-121584.500,-54326.190,-116531.400,-44535.480,0.000
-114410.800,-117646.700,-121706.100,-120482.600,-121894.100,-54390.090,-116503.700,-44606.570,0.000
-114474.500,-117707.000,-122014.300,-120798.100,-122201.100,-54440.280,-116471.600,-44670.650,0.000
-114674.600,-117897.800,-122309.600,-121100.800,-122495.200,-54431.740,-116616.600,-44689.430,0.000
-115003.600,-118211.300,-122577.100,-121375.600,-122761.600,-54184.240,-117034.100,-44568.670,0.000
-115054.200,-118262.100,-122825.000,-121630.900,-123008.400,-53586.140,-117380.500,-44296.490,0.000
-114891.800,-118121.200,-123080.600,-121893.800,-123263.000,-53004.680,-117554.400,-44067.100,0.000
-115067.600,-118311.100,-123363.100,-122183.600,-123544.400,-52950.800,-117819.800,-44088.080,0.000
-115642.200,-118871.400,-123668.200,-122496.100,-123848.200,-53380.120,-118175.000,-44312.140,0.000
-116076.600,-119279.800,-123973.000,-122808.200,-124151.700,-53733.770,-118337.600,-44489.610,0.000
-116016.800,-119210.500,-124262.500,-123104.900,-124439.900,-53668.630,-118195.000,-44489.930,0.000
-115748.700,-118950.800,-124542.700,-123392.200,-124718.800,-53426.390,-117983.700,-44429.900,0.000
-115748.800,-118955.600,-124827.300,-123684.100,-125002.300,-53415.520,-117969.300,-44475.340,0.000
-116084.000,-119276.900,-125119.600,-123983.500,-125293.500,-53682.850,-118131.700,-44631.250,0.000
-116384.700,-119556.100,-125409.600,-124280.400,-125582.200,-53907.720,-118236.500,-44757.760,0.000
-116451.900,-119605.100,-125690.100,-124567.600,-125861.300,-53905.620,-118192.900,-44778.890,0.000
-116380.100,-119515.600,-125960.300,-124844.700,-126130.200,-53719.180,-118078.600,-44709.490,0.000
-116100.600,-119227.100,-126219.300,-125110.600,-126387.900,-53309.980,-117865.800,-44541.820,0.000
-115609.800,-118747.600,-126475.200,-125373.400,-126642.600,-52786.620,-117542.500,-44345.290,0.000
-115267.000,-118424.300,-126743.600,-125648.800,-126910.000,-52528.220,-117287.700,-44287.550,0.000
-115358.800,-118521.000,-127027.900,-125940.200,-127193.100,-52710.070,-117255.600,-44421.990,0.000
-115697.300,-118845.200,-127313.300,-126232.600,-127477.400,-53045.410,-117357.600,-44604.320,0.000
-115858.000,-118991.200,-127585.500,-126511.800,-127748.400,-53143.040,-117373.700,-44671.260,0.000
-115717.100,-118851.300,-127847.200,-126780.300,-128008.900,-52982.610,-117232.400,-44634.570,0.000
-115556.800,-118701.000,-128111.700,-127051.800,-128272.300,-52877.320,-117075.900,-44636.480,0.000
-115642.500,-118788.400,-128384.500,-127331.500,-128544.100,-53021.960,-117044.900,-44747.260,0.000
-115878.800,-119013.400,-128657.100,-127611.000,-128815.400,-53254.820,-117093.900,-44883.170,0.000
-115979.600,-119102.800,-128919.700,-127880.400,-129076.900,-53313.630,-117074.900,-44935.140,0.000
-115866.900,-118990.000,-129174.400,-128141.900,-129330.500,-53190.740,-116944.900,-44914.460,0.000
-115747.600,-118877.500,-129430.800,-128405.200,-129585.800,-53112.740,-116810.400,-44923.800,0.000
