EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
449555.600,457726.000,709437.200,709562.300,709367.700,238766.100,378933.800,220782.900,0.000
451519.400,459607.800,709505.200,709630.800,709435.600,240604.200,379947.700,221551.700,0.000
452155.800,460164.800,709507.200,709632.800,709437.100,240905.200,380197.500,221583.400,0.000
450765.700,458791.600,709450.200,709575.100,709380.400,239421.200,379356.300,220917.300,0.000
448869.400,457012.100,709404.000,709528.800,709334.700,237950.700,378365.300,220343.000,0.000
449283.100,457465.500,709447.400,709572.500,709378.300,238726.400,378621.600,220788.100,0.000
451252.700,459349.800,709516.400,709641.600,709447.200,240565.800,379641.000,221560.400,0.000
451895.100,459916.800,709522.300,709647.300,709452.700,240878.900,379895.000,221591.900,0.000
450511.600,458557.800,709466.500,709591.400,709396.800,239401.200,379061.800,220924.700,0.000
448612.900,456777.500,709420.300,709545.000,709350.800,237932.000,378075.500,220356.700,0.000
448990.100,457198.400,709461.900,709587.800,709393.100,238676.800,378310.700,220779.300,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
450956.300,459085.600,709530.500,709656.300,709461.600,240516.000,379326.100,221553.400,0.000
