timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1681375036.1842391,189883.4375,282055.59375,711124.6875,354310.03125,710979.875,683589.9375,711291.375,212509.484375,0.0
1681375036.1892867,190710.28125,282216.625,711158.0,354696.8125,711013.125,683530.875,711324.5625,212619.015625,0.0
1681375036.1917737,191730.6875,284149.4375,711236.1875,355169.15625,711088.0625,685193.5625,711402.25,213175.84375,0.0
1681375036.1943085,191855.671875,285321.90625,711276.0,355282.875,711131.4375,686473.8125,711442.125,213554.296875,0.0
1681375036.1999035,190918.859375,284483.71875,711218.9375,354812.3125,711073.3125,685868.5625,711385.3125,213261.9375,0.0
1681375036.1999185,189880.765625,282021.0,711121.4375,354278.65625,710976.125,683583.6875,711287.6875,212506.265625,0.0
1681375036.2017431,190701.875,282168.0625,711158.125,354658.375,711013.5,683509.25,711324.5625,212615.078125,0.0
1681375036.208104,191728.171875,284112.84375,711238.4375,355136.25,711091.25,685176.5625,711404.9375,213183.625,0.0
1681375036.2155206,191847.09375,285276.75,711278.25,355249.625,711134.1875,686471.125,711444.6875,213556.09375,0.0
1681375036.218691,190918.5,284455.03125,711225.3125,354785.9375,711079.75,685887.8125,711391.6875,213266.9375,0.0
1681375036.2187295,189870.125,281995.34375,711124.6875,354249.3125,710979.625,683607.0625,711291.5625,212506.265625,0.0
1681375036.22491,190679.875,282117.28125,711157.0625,354618.5,711012.5,683511.375,711324.0,212598.0,0.0
1681375036.2249317,191709.046875,284054.28125,711237.5625,355094.84375,711089.6875,685168.25,711404.375,213157.25,0.0
1681375036.226788,191827.859375,285223.46875,711274.5,355208.125,711130.0,686475.125,711441.375,213521.84375,0.0
1681375036.2293012,190915.828125,284425.6875,711221.875,354753.40625,711076.25,685912.8125,711388.8125,213241.109375,0.0
1681375036.2317991,189867.4375,281978.625,711123.5625,354211.5,710978.5625,683638.4375,711290.375,212490.171875,0.0
1681375036.2343383,190666.5625,282090.46875,711158.875,354577.375,711014.5625,683529.25,711325.8125,212586.46875,0.0
1681375036.236807,191696.53125,284021.21875,711240.875,355058.71875,711093.25,685180.125,711407.4375,213147.59375,0.0
1681375036.2393148,191826.703125,285201.03125,711278.875,355176.75,711134.4375,686480.5625,711445.25,213521.484375,0.0
1681375036.244336,190911.4375,284404.15625,711224.25,354717.65625,711078.5625,685926.25,711391.125,213240.390625,0.0
1681375036.2467985,189861.09375,281956.1875,711126.9375,354176.5625,710981.5,683654.125,711293.5,212488.203125,0.0
1681375036.2493129,190649.65625,282042.8125,711159.75,354536.78125,711014.75,683524.1875,711325.875,212574.3125,0.0
1681375036.252382,191677.390625,283957.1875,711237.8125,355013.03125,711089.375,685164.9375,711404.5,213131.671875,0.0
1681375036.2523968,191821.078125,285149.625,711277.4375,355136.6875,711132.9375,686504.0625,711444.0,213518.0,0.0
1681375036.2542844,190922.171875,284381.4375,711225.75,354686.875,711080.1875,685977.75,711391.9375,213252.28125,0.0
1681375036.257334,189851.96875,281914.875,711123.375,354135.78125,710978.375,683691.4375,711289.6875,212491.078125,0.0
1681375036.2573466,190634.46875,281978.8125,711153.4375,354494.75,711008.875,683542.5,711319.5625,212568.140625,0.0
1681375036.259858,191682.765625,283915.96875,711238.1875,354980.21875,711090.3125,685194.625,711404.1875,213130.953125,0.0
1681375036.2598689,191824.828125,285113.59375,711278.875,355101.1875,711134.5625,686524.3125,711444.8125,213508.171875,0.0
1681375036.2617793,190927.984375,284359.09375,711228.625,354668.65625,711082.875,686009.5625,711394.75,213242.71875,0.0
1681375036.26692,189851.171875,281894.84375,711127.5625,354159.75,710982.125,683714.9375,711293.6875,212480.25,0.0
1681375036.2699578,190629.90625,281946.625,711159.125,354520.0625,711014.5625,683555.875,711325.375,212561.609375,0.0
1681375036.2699842,191672.296875,283875.75,711238.4375,354989.4375,711090.9375,685201.625,711404.75,213121.5625,0.0
1681375036.2724717,191814.90625,285079.4375,711277.0625,355106.125,711132.75,686503.375,711443.375,213501.546875,0.0
1681375036.272492,190930.484375,284350.5,711228.5,354663.46875,711083.3125,686001.0625,711394.75,213250.84375,0.0
1681375036.2755637,189842.21875,281883.59375,711127.5,354103.3125,710982.75,683705.375,711293.875,212485.609375,0.0
1681375036.2755744,190607.90625,281914.4375,711157.8125,354453.0,711013.375,683519.125,711324.5625,212551.78125,0.0
1681375036.2755787,191659.25,283845.625,711240.6875,354943.65625,711093.0625,685158.3125,711407.625,213111.203125,0.0
1681375036.2781577,191814.546875,285059.6875,711279.75,355072.78125,711135.375,686494.1875,711446.3125,213492.15625,0.0
1681375036.2812164,190936.203125,284333.59375,711229.0625,354634.75,711083.3125,686003.875,711395.375,213232.875,0.0
1681375036.281243,189854.46875,281882.15625,711128.9375,354079.71875,710983.8125,683728.375,711295.0625,212471.578125,0.0
1681375036.283615,190605.046875,281899.3125,711160.6875,354431.375,711016.375,683530.125,711327.0625,212532.109375,0.0
1681375036.2836509,191651.28125,283815.03125,711241.75,354913.625,711094.75,685155.375,711408.3125,213078.390625,0.0
1681375036.2855144,191813.46875,285041.0,711282.9375,355046.84375,711138.5625,686488.625,711449.375,213464.71875,0.0
1681375036.28803,190937.546875,284334.15625,711233.625,354617.5,711088.0625,686013.875,711399.625,213217.40625,0.0
1681375036.2905064,189841.25,281871.25,711130.1875,354054.0625,710984.875,683726.75,711296.375,212452.453125,0.0
1681375036.2998488,190586.546875,281861.21875,711158.5,354393.4375,711013.875,683509.125,711325.1875,212506.359375,0.0
1681375036.2998633,191643.515625,283778.5625,711238.6875,354886.625,711090.5,685132.9375,711405.0,213061.3125,0.0
1681375036.305493,191812.84375,285019.96875,711280.5625,355026.1875,711136.0625,686483.625,711446.75,213456.75,0.0
1681375036.3086092,190939.96875,284332.1875,711233.875,354594.0,711088.4375,686025.6875,711400.0625,213218.03125,0.0
1681375036.3086395,189828.8125,281852.03125,711131.6875,354024.90625,710986.125,683725.25,711297.625,212445.828125,0.0
1681375036.310522,190572.59375,281827.71875,711157.375,354368.40625,711012.5,683491.375,711323.5625,212498.046875,0.0
1681375036.318034,191637.421875,283752.375,711243.5625,354864.71875,711095.5625,685124.8125,711409.8125,213064.703125,0.0
1681375036.3261075,191812.21875,284997.53125,711288.0,355005.625,711143.375,686475.125,711454.375,213467.125,0.0
1681375036.3261328,190952.296875,284316.09375,711238.625,354566.90625,711093.5,686026.9375,711404.9375,213229.578125,0.0
1681375036.3280232,189835.609375,281827.875,711135.625,353990.59375,710990.3125,683725.875,711301.5625,212452.53125,0.0
1681375036.3331506,190567.5,281779.34375,711163.8125,354330.5,711018.875,683485.1875,711330.0,212500.1875,0.0
1681375036.3355453,191638.234375,283705.6875,711246.25,354827.15625,711098.8125,685121.75,711412.5,213062.921875,0.0
1681375036.3405912,191814.0,284954.96875,711288.9375,354971.1875,711144.8125,686465.5625,711455.1875,213457.203125,0.0
1681375036.3436835,190953.375,284282.375,711240.9375,354550.09375,711095.3125,686030.125,711407.0,213222.59375,0.0
1681375036.3436952,189835.34375,281804.09375,711135.5625,353979.6875,710990.1875,683737.6875,711301.75,212453.15625,0.0
1681375036.3455825,190555.609375,281734.90625,711160.0625,354310.5625,711015.625,683470.5,711326.6875,212496.96875,0.0
1681375036.3518472,191617.578125,283644.53125,711238.4375,354804.625,711090.625,685084.0625,711404.5625,213050.84375,0.0
1681375036.3548794,191796.578125,284895.09375,711281.0625,354946.25,711136.3125,686433.8125,711447.1875,213442.890625,0.0
1681375036.35489,190952.125,284245.4375,711234.875,354530.78125,711089.3125,686018.0,711401.0,213216.96875,0.0
1681375036.3567262,189832.5625,281771.28125,711130.25,353954.09375,710984.6875,683738.4375,711296.75,212446.546875,0.0
1681375036.3668053,190543.984375,281694.03125,711156.25,354281.6875,711011.5,683463.6875,711322.75,212484.28125,0.0
1681375036.3699157,191606.046875,283593.5,711236.9375,354775.5625,711089.5,685064.375,711403.6875,213033.40625,0.0
1681375036.3699267,191789.421875,284844.65625,711279.3125,354922.375,711135.0625,686437.1875,711445.5,213425.734375,0.0
1681375036.3755653,190953.734375,284218.34375,711232.8125,354511.28125,711087.375,686044.5625,711398.9375,213208.390625,0.0
1681375036.3818345,189827.203125,281745.28125,711129.875,353930.9375,710984.375,683758.875,711296.3125,212440.90625,0.0
1681375036.4350147,190523.328125,281631.8125,711152.5,354252.0,711007.3125,683455.375,711318.625,212467.734375,0.0
1681375036.4350488,191598.171875,283540.03125,711236.9375,354752.875,711088.125,685054.0,711402.6875,213023.40625,0.0
1681375036.4468236,191789.421875,284810.78125,711281.5625,354900.21875,711136.4375,686446.0,711447.625,213422.6875,0.0
1681375036.4499311,190952.578125,284189.75,711237.25,354489.5625,711091.5625,686065.4375,711403.375,213205.703125,0.0
1681375036.449948,189819.78125,281714.0625,711132.25,353907.0625,710986.5625,683780.9375,711298.375,212434.03125,0.0
1681375036.4604623,190507.40625,281589.0,711157.0,354224.03125,711011.8125,683463.0,711323.0,212453.96875,0.0
1681375036.4604723,191583.421875,283489.34375,711238.875,354722.5625,711090.5,685062.75,711405.0,213007.75,0.0
1681375036.4604776,191785.390625,284770.34375,711284.375,354878.3125,711139.5,686437.9375,711450.0625,213417.140625,0.0
1681375036.4636192,190950.15625,284157.5625,711236.625,354463.1875,711091.1875,686054.3125,711402.6875,213194.875,0.0
1681375036.463627,189809.859375,281675.28125,711130.25,353875.875,710985.3125,683761.4375,711296.75,212415.796875,0.0
1681375036.4667652,190498.390625,281533.5625,711151.8125,354197.03125,711007.4375,683431.6875,711318.125,212438.046875,0.0
1681375036.4667785,191580.390625,283441.9375,711235.9375,354703.34375,711088.0,685027.25,711402.3125,212999.171875,0.0
1681375036.4667833,191780.921875,284730.46875,711279.8125,354851.65625,711135.25,686429.8125,711446.375,213406.59375,0.0
1681375036.4692993,190957.046875,284145.03125,711236.0,354443.4375,711090.625,686081.375,711402.6875,213203.90625,0.0
1681375036.474296,189808.703125,281664.53125,711131.0625,353850.3125,710985.25,683792.75,711297.4375,212429.734375,0.0
1681375036.4768095,190485.421875,281502.1875,711153.25,354160.09375,711008.375,683443.125,711319.625,212444.40625,0.0
1681375036.479282,191576.0,283404.84375,711237.5625,354666.84375,711089.875,685043.875,711404.0,213007.125,0.0
1681375036.4818752,191783.78125,284694.90625,711283.875,354820.46875,711138.9375,686423.25,711450.4375,213410.53125,0.0
1681375036.48497,190969.734375,284129.65625,711240.125,354422.59375,711094.75,686080.9375,711406.5,213209.8125,0.0
1681375036.4849863,189815.84375,281655.96875,711134.8125,353832.6875,710989.0,683797.375,711301.125,212438.59375,0.0
1681375036.4892576,190474.328125,281474.1875,711156.625,354139.28125,711011.8125,683428.875,711323.0,212447.890625,0.0
1681375036.4918494,191562.421875,283368.8125,711237.5625,354645.59375,711089.75,685010.875,711404.0,213005.78125,0.0
1681375036.4943376,191778.328125,284671.75,711283.75,354805.71875,711138.9375,686410.125,711450.25,213419.203125,0.0
1681375036.4968357,190968.03125,284113.125,711242.5625,354410.96875,711096.75,686083.3125,711408.5,213226.796875,0.0
1681375036.5043046,189810.75,281637.4375,711137.5,353817.75,710991.5625,683799.625,711303.4375,212458.703125,0.0
1681375036.5068016,190469.59375,281440.125,711157.375,354120.40625,711012.4375,683414.125,711323.375,212464.703125,0.0
1681375036.5098739,191564.203125,283340.65625,711240.4375,354625.90625,711091.8125,684994.625,711406.625,213026.96875,0.0
1681375036.5098941,191772.796875,284642.25,711282.8125,354778.15625,711137.5,686408.8125,711449.25,213434.671875,0.0
1681375036.5117908,190973.9375,284101.40625,711243.375,354390.40625,711097.625,686107.125,711409.3125,213250.9375,0.0
1681375036.5143301,189807.53125,281618.9375,711138.3125,353795.21875,710992.3125,683821.8125,711304.3125,212477.21875,0.0
1681375036.517465,190452.15625,281392.28125,711155.5,354090.625,711010.0,683415.1875,711321.75,212466.21875,0.0
1681375036.5174897,191546.0625,283280.75,711237.5625,354594.875,711089.25,684992.125,711403.875,213014.1875,0.0
1681375036.5199516,191766.4375,284588.15625,711282.6875,354754.03125,711138.1875,686398.6875,711449.0625,213420.09375,0.0
1681375036.5199733,190971.171875,284054.375,711241.8125,354362.4375,711096.4375,686098.5625,711408.125,213230.46875,0.0
1681375036.526823,189796.359375,281557.6875,711135.0,353752.40625,710989.25,683799.25,711300.875,212447.703125,0.0
1681375036.5330815,190441.25,281320.59375,711155.3125,354050.21875,711010.25,683391.375,711321.0625,212441.453125,0.0
1681375036.5361078,191544.09375,283216.09375,711237.25,354564.40625,711088.875,684970.5625,711403.6875,213000.6875,0.0
1681375036.5361197,191768.671875,284530.84375,711280.9375,354728.28125,711135.8125,686394.5,711446.9375,213409.109375,0.0
1681375036.5423577,190980.28125,284012.53125,711239.5,354341.875,711093.9375,686113.1875,711405.4375,213222.328125,0.0
1681375036.542385,189800.109375,281522.75,711132.6875,353734.875,710986.9375,683818.3125,711298.6875,212437.421875,0.0
1681375036.5473955,190433.921875,281265.5,711152.6875,354026.78125,711007.875,683393.0625,711318.75,212424.1875,0.0
1681375036.5474095,191534.25,283154.6875,711234.625,354531.84375,711086.5625,684970.5,711401.0,212978.421875,0.0
1681375036.54934,191760.546875,284480.84375,711280.75,354697.4375,711136.0625,686400.125,711447.5,213393.640625,0.0
1681375036.559293,190975.109375,283979.65625,711240.0625,354317.46875,711094.75,686130.0,711406.375,213213.484375,0.0
1681375036.5635977,189789.390625,281487.59375,711132.75,353708.6875,710987.0,683843.25,711298.625,212432.15625,0.0
1681375036.5636096,190413.53125,281213.75,711150.125,353993.53125,711005.25,683397.3125,711315.9375,212410.78125,0.0
1681375036.5729797,191525.21875,283114.28125,711233.5,354508.6875,711085.75,684966.8125,711400.0,212967.15625,0.0
1681375036.577892,191762.421875,284459.5,711280.9375,354676.6875,711136.4375,686398.75,711447.3125,213386.03125,0.0
1681375036.5778978,190981.8125,283976.59375,711242.9375,354302.15625,711097.625,686145.6875,711409.1875,213217.6875,0.0
1681375036.5779042,189789.03125,281494.5625,711137.25,353689.1875,710991.6875,683862.375,711303.6875,212438.234375,0.0
1681375036.5805247,190406.109375,281214.28125,711154.5625,353972.15625,711009.8125,683407.5625,711320.8125,212416.328125,0.0
1681375036.5880144,191510.03125,283090.65625,711235.5,354488.3125,711087.0,684961.0,711401.5,212968.140625,0.0
1681375036.5918,191751.6875,284423.1875,711281.25,354655.25,711136.5,686400.9375,711447.5,213379.59375,0.0
1681375036.602388,190985.46875,283952.28125,711243.1875,354280.96875,711098.625,686165.125,711409.6875,213208.65625,0.0
1681375036.60241,189793.046875,281481.34375,711139.0,353666.21875,710993.4375,683889.5625,711305.25,212434.46875,0.0
1681375036.6042686,190385.28125,281159.21875,711152.8125,353937.03125,711007.75,683401.25,711318.8125,212396.390625,0.0
1681375036.6067553,191498.671875,283039.96875,711235.0625,354455.5,711086.75,684960.1875,711401.0,212950.71875,0.0
1681375036.61053,191747.3125,284393.96875,711282.0625,354628.9375,711136.9375,686400.4375,711448.0,213373.78125,0.0
1681375036.6211257,190985.65625,283934.75,711245.4375,354262.5625,711100.375,686177.75,711412.0625,213215.171875,0.0
1681375036.621144,189782.0625,281441.1875,711136.3125,353640.75,710990.9375,683884.5625,711303.0,212426.703125,0.0
1681375036.622978,190379.65625,281112.375,711152.375,353916.5625,711007.875,683391.5,711319.0625,212390.75,0.0
1681375036.6317496,191497.421875,282997.3125,711236.5,354435.5625,711088.4375,684951.875,711402.6875,212946.78125,0.0
1681375036.6461792,191747.75,284356.125,711283.875,354609.625,711138.5625,686400.375,711449.625,213365.65625,0.0
1681375036.6462011,190981.8125,283903.375,711244.5,354241.46875,711098.875,686187.125,711410.5625,213203.734375,0.0
1681375036.6511028,189774.359375,281419.03125,711135.5625,353616.40625,710990.0625,683906.125,711301.5,212422.140625,0.0
1681375036.6511235,190360.078125,281070.25,711149.9375,353884.90625,711005.625,683395.75,711316.5625,212380.828125,0.0
1681375036.6530044,191476.140625,282936.25,711232.375,354395.34375,711084.375,684938.8125,711398.75,212926.84375,0.0
1681375036.660534,191735.328125,284303.125,711279.6875,354571.1875,711135.0,686399.0625,711446.125,213347.40625,0.0
1681375036.6630151,190984.84375,283872.96875,711245.75,354217.3125,711100.75,686214.5,711412.0,213198.8125,0.0
1681375036.6654973,189778.390625,281396.21875,711139.8125,353595.84375,710994.5625,683943.625,711306.1875,212419.640625,0.0
1681375036.6680453,190352.734375,281018.75,711152.4375,353858.34375,711008.0625,683410.4375,711318.9375,212372.78125,0.0
1681375036.6761289,191475.421875,282878.3125,711235.3125,354376.90625,711087.5,684948.9375,711402.0625,212921.921875,0.0
1681375036.6761377,191739.359375,284246.53125,711282.25,354556.625,711137.25,686401.25,711448.8125,213347.953125,0.0
1681375036.6805315,190998.96875,283834.625,711244.875,354200.96875,711100.0625,686224.3125,711411.1875,213205.171875,0.0
1681375036.6856172,189782.328125,281359.03125,711137.25,353575.75,710991.4375,683951.6875,711303.1875,212425.265625,0.0
1681375036.6930995,190340.21875,280963.0625,711150.1875,353828.75,711005.4375,683396.375,711316.5625,212366.34375,0.0
1681375036.695588,191460.84375,282820.03125,711232.25,354351.0625,711084.8125,684933.8125,711398.75,212914.765625,0.0
1681375036.698107,191727.28125,284190.90625,711281.0625,354528.90625,711136.5,686381.8125,711447.8125,213337.484375,2.0
1681375036.7011642,190998.265625,283803.96875,711246.75,354177.34375,711101.9375,686219.25,711413.5625,213197.5625,0.0
1681375036.7011807,189770.609375,281328.0,711138.6875,353545.96875,710993.0,683946.6875,711305.25,212411.765625,0.0
1681375036.7030525,190316.265625,280907.875,711149.3125,353794.96875,711004.4375,683374.25,711315.9375,212344.171875,0.0
1681375036.7093065,191442.15625,282758.875,711231.75,354317.09375,711083.9375,684903.375,711398.1875,212890.0,0.0
1681375036.7136137,191712.078125,284139.3125,711279.0625,354497.15625,711134.0,686366.5625,711445.0,213315.046875,0.0
1681375036.7136252,190982.703125,283757.03125,711247.1875,354146.6875,711101.8125,686219.6875,711413.0625,213178.34375,0.0
1681375036.723136,189750.578125,281273.125,711137.3125,353511.8125,710991.5625,683940.4375,711303.875,212387.453125,0.0
1681375036.726139,190297.21875,280839.5,711147.8125,353765.1875,711003.5,683359.125,711314.875,212321.46875,0.0
1681375036.7261803,191434.75,282699.0625,711231.625,354293.5,711084.0625,684894.0625,711398.5,212875.4375,0.0
1681375036.733137,191715.921875,284095.6875,711279.0625,354475.875,711134.125,686372.8125,711445.75,213302.4375,0.0
1681375036.737448,191000.40625,283735.46875,711245.6875,354129.53125,711100.25,686242.6875,711412.0,213168.953125,0.0
1681375036.7374787,189767.21875,281255.40625,711137.875,353500.09375,710992.3125,683981.8125,711304.1875,212387.359375,0.0
1681375036.7430515,190301.78125,280802.84375,711147.6875,353765.625,711003.125,683392.25,711314.0625,212317.703125,0.0
1681375036.81612,191436.703125,282653.90625,711228.6875,354309.84375,711081.0,684926.125,711395.0625,212865.328125,0.0
1681375036.8161445,191722.90625,284056.1875,711279.125,354507.71875,711134.3125,686393.9375,711445.5,213300.03125,0.0
1681375036.843711,191010.953125,283706.6875,711245.4375,354170.1875,711100.125,686274.3125,711411.6875,213173.609375,0.0
1681375036.843732,189777.859375,281244.9375,711137.125,353541.40625,710991.25,684024.75,711303.5625,212390.40625,0.0
1681375036.847451,190299.09375,280775.5625,711146.1875,353780.03125,711001.6875,683407.1875,711312.8125,212306.171875,0.0
1681375036.8474698,191434.390625,282616.625,711230.375,354306.09375,711082.3125,684916.75,711397.0625,212847.71875,0.0
1681375036.8474748,191723.703125,284021.65625,711279.375,354496.53125,711134.75,686407.4375,711446.125,213281.96875,0.0
1681375036.847479,191019.0,283688.4375,711246.125,354161.875,711100.875,686313.125,711412.8125,213167.875,0.0
1681375036.8561928,189782.59375,281235.75,711139.375,353526.75,710993.1875,684067.125,711305.875,212393.265625,0.0
1681375036.85622,190287.03125,280743.375,711147.0625,353755.09375,711002.75,683426.8125,711313.75,212306.890625,0.0
1681375036.8623686,191434.125,282591.0625,711230.0625,354280.53125,711082.0625,684944.9375,711396.6875,212857.015625,0.0
1681375036.8623984,191721.375,284001.71875,711276.5,354468.375,711131.625,686407.875,711443.125,213290.8125,0.0
1681375036.8642592,191017.390625,283678.34375,711246.125,354133.28125,711100.75,686310.625,711412.875,213178.875,0.0
1681375036.866788,189780.265625,281228.3125,711140.375,353495.0,710993.75,684064.4375,711307.0,212406.484375,0.0
1681375036.8717813,190275.84375,280722.375,711146.8125,353717.8125,711001.6875,683405.5,711313.375,212313.78125,0.0
1681375036.8742888,191413.015625,282557.96875,711229.9375,354239.75,711081.25,684909.6875,711396.25,212857.453125,0.0
1681375036.8767917,191709.21875,283978.46875,711279.3125,354427.875,711133.9375,686388.75,711445.625,213292.96875,0.0
1681375036.879236,191018.109375,283671.71875,711249.1875,354095.5625,711103.6875,686306.4375,711415.5625,213184.15625,0.0
1681375036.8817835,189772.3125,281221.09375,711139.1875,353453.78125,710992.8125,684064.1875,711305.6875,212402.921875,0.0
1681375036.884283,190253.3125,280696.0,711145.5625,353672.375,711000.625,683395.5,711311.9375,212302.0625,0.0
1681375036.8867671,191389.765625,282525.09375,711227.625,354196.125,711079.5,684890.75,711393.75,212838.859375,0.0
1681375036.8893082,191700.109375,283949.59375,711278.9375,354393.1875,711134.125,686375.4375,711445.4375,213278.65625,0.0
1681375036.8918417,191019.171875,283658.75,711250.5,354065.875,711105.0625,686305.25,711417.0,213175.296875,0.0
1681375036.8942757,189764.359375,281202.125,711141.4375,353418.125,710995.25,684058.375,711307.75,212393.703125,0.0
1681375036.8968515,190246.53125,280655.9375,711146.8125,353637.875,711002.25,683374.5625,711313.25,212290.265625,0.0
1681375036.89931,191393.609375,282481.90625,711228.4375,354167.53125,711080.5625,684865.5,711394.625,212830.734375,0.0
1681375036.9017828,191703.59375,283910.71875,711279.125,354365.03125,711134.125,686347.0625,711445.125,213264.265625,0.0
1681375036.9042392,191023.734375,283624.0625,711252.5625,354044.40625,711107.625,686288.0,711418.625,213165.640625,0.0
1681375036.9067988,189763.015625,281157.34375,711143.25,353396.5625,710996.9375,684038.0,711309.0625,212384.59375,0.0
1681375036.909264,190241.34375,280596.46875,711146.875,353612.75,711001.8125,683341.5625,711313.125,212281.859375,0.0
1681375036.9118223,191394.78125,282430.65625,711228.9375,354145.4375,711080.4375,684829.4375,711395.0,212829.203125,0.0
1681375036.925626,191703.953125,283863.40625,711278.9375,354346.34375,711133.375,686330.8125,711445.125,213269.984375,0.0
1681375036.9286213,191038.671875,283596.34375,711251.25,354030.625,711106.0625,686290.125,711417.25,213179.140625,0.0
1681375036.9286275,189777.40625,281136.3125,711139.625,353375.46875,710993.8125,684044.6875,711305.875,212396.296875,0.0
1681375036.930521,190242.5,280551.34375,711143.5,353583.34375,710999.0,683328.875,711309.6875,212285.53125,0.0
1681375036.9347963,191393.796875,282371.65625,711224.875,354109.84375,711077.0,684812.9375,711391.0,212831.171875,0.0
1681375036.9348178,191710.828125,283823.09375,711278.4375,354309.84375,711132.75,686310.25,711444.5,213280.890625,0.0
1681375036.9348223,191037.953125,283570.4375,711252.3125,353990.6875,711106.8125,686277.0625,711418.4375,213191.65625,0.0
1681375036.934827,189761.671875,281116.03125,711140.375,353330.3125,710994.1875,684035.625,711306.6875,212406.671875,0.0
1681375036.9448757,190210.578125,280516.28125,711145.4375,353532.5625,711000.625,683311.125,711311.5,212294.109375,0.0
1681375036.9449103,191363.578125,282337.78125,711229.5,354064.0625,711081.1875,684791.875,711395.5,212842.34375,0.0
1681375036.9473603,191682.671875,283790.53125,711278.6875,354262.65625,711133.3125,686294.5,711444.8125,213284.375,0.0
1681375036.9473734,191022.3125,283552.375,711250.25,353949.625,711104.75,686277.875,711416.25,213196.140625,0.0
1681375036.949257,189750.9375,281105.21875,711140.5625,353292.6875,710994.0,684042.375,711306.1875,212412.125,0.0
1681375036.9517648,190184.296875,280476.0625,711143.0625,353486.96875,710997.75,683288.0625,711308.5625,212279.625,0.0
1681375036.9593372,191341.578125,282286.625,711226.8125,354020.90625,711077.9375,684753.4375,711392.375,212817.9375,0.0
1681375036.9642875,191678.734375,283751.125,711278.6875,354233.9375,711132.3125,686285.125,711444.6875,213267.296875,0.0
1681375036.9673712,191024.1875,283525.0,711249.625,353928.1875,711104.0625,686291.5625,711415.75,213181.828125,0.0
1681375036.9673903,189748.703125,281081.0625,711141.25,353276.9375,710995.0625,684062.3125,711307.4375,212403.265625,0.0
1681375036.969252,190180.0,280432.78125,711143.9375,353485.6875,710999.125,683294.5,711310.25,212273.09375,0.0
1681375037.0043483,191345.78125,282237.46875,711229.3125,354028.5,711081.375,684756.125,711396.0625,212816.25,0.0
1681375037.006805,191679.8125,283706.15625,711280.125,354231.71875,711134.3125,686282.5625,711446.3125,213266.671875,0.0
1681375037.0092628,191034.640625,283502.375,711254.1875,353929.6875,711109.0625,686305.875,711420.5625,213195.953125,0.0
1681375037.012339,189759.171875,281065.78125,711144.125,353270.3125,710998.5625,684084.8125,711310.625,212415.25,0.0
1681375037.01235,190176.34375,280400.9375,711145.5625,353451.375,711001.4375,683301.625,711312.375,212269.515625,0.0
1681375037.014318,191345.0625,282210.8125,711229.6875,353987.90625,711081.6875,684765.5625,711396.25,212810.25,0.0
1681375037.019392,191685.34375,283691.9375,711279.0625,354197.125,711133.5,686289.6875,711445.625,213260.0625,0.0
1681375037.022418,191039.03125,283490.5,711252.8125,353896.71875,711107.9375,686314.1875,711419.25,213185.40625,0.0
1681375037.022441,189758.453125,281062.65625,711144.1875,353236.09375,710998.8125,684104.6875,711310.4375,212409.0,0.0
1681375037.0242553,190163.734375,280383.5,711144.1875,353415.78125,710999.875,683309.5,711310.6875,212266.484375,0.0
1681375037.0268545,191328.796875,282184.53125,711227.0,353947.75,711079.0,684758.125,711393.5625,212806.046875,0.0
1681375037.0299737,191666.671875,283661.53125,711277.6875,354152.9375,711131.9375,686281.8125,711444.0625,213251.828125,0.0
1681375037.0300384,191036.25,283482.375,711256.125,353861.9375,711110.875,686328.5,711422.375,213190.40625,0.0
1681375037.0318491,189751.203125,281060.40625,711144.375,353201.9375,710998.1875,684124.25,711310.9375,212414.09375,0.0
1681375037.0343418,190145.40625,280362.78125,711143.25,353376.4375,710998.8125,683312.875,711310.0,212263.984375,0.0
1681375037.0368135,191308.046875,282138.9375,711225.75,353914.59375,711077.75,684757.375,711392.25,212798.625,0.0
1681375037.0392976,191654.953125,283612.625,711278.25,354130.9375,711132.6875,686287.125,711444.5,213252.8125,0.0
1681375037.042471,191025.265625,283438.5625,711255.4375,353836.28125,711109.9375,686332.25,711422.0,213182.359375,0.0
1681375037.0425136,189730.109375,281007.40625,711146.6875,353167.3125,711000.6875,684119.6875,711313.0,212403.546875,0.0
1681375037.0448532,190115.984375,280292.9375,711144.5625,353340.3125,711000.0,683297.125,711311.0625,212259.421875,0.0
1681375037.0448709,191281.234375,282079.75,711225.3125,353879.28125,711077.25,684732.25,711391.625,212796.484375,0.0
1681375037.0494764,191638.5,283579.09375,711278.9375,354099.125,711133.125,686281.375,711445.25,213251.5625,0.0
1681375037.0517905,191018.28125,283422.71875,711255.875,353812.75,711110.4375,686358.875,711422.5625,213199.0,0.0
1681375037.0586264,189730.640625,281000.59375,711145.25,353148.90625,710999.1875,684156.0,711311.875,212421.609375,0.0
1681375037.0586398,190115.359375,280269.25,711143.5,353323.34375,710999.0,683316.4375,711310.125,212265.859375,0.0
1681375037.0605373,191287.40625,282037.8125,711225.75,353866.65625,711077.3125,684745.8125,711392.25,212800.859375,0.0
1681375037.0636294,191649.3125,283531.53125,711277.6875,354083.46875,711131.875,686294.8125,711444.0625,213246.46875,0.0
1681375037.063645,191035.984375,283386.96875,711254.1875,353794.34375,711109.0,686381.3125,711420.3125,213187.90625,0.0
