timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1681244897.8162107,197281.6875,197328.625,197473.375,197513.078125,197462.390625,197650.3125,197639.765625,197699.484375,0.0
1681244897.8187985,197376.1875,197423.671875,197568.421875,197607.484375,197557.15625,197745.09375,197734.625,197794.625,0.0
1681244897.8212292,199148.15625,199195.453125,199340.28125,199379.71875,199328.84375,199517.046875,199506.5,199567.375,0.0
1681244897.823799,200189.203125,200236.140625,200381.4375,200421.125,200369.453125,200558.09375,200547.640625,200608.609375,0.0
1681244897.8262112,199109.96875,199157.0,199302.203125,199342.078125,199290.75,199479.140625,199468.40625,199529.390625,0.0
1681244897.828806,197365.015625,197412.3125,197557.15625,197597.03125,197545.984375,197734.1875,197723.453125,197783.53125,0.0
1681244897.8338828,197435.296875,197482.40625,197627.515625,197667.125,197616.34375,197804.71875,197793.8125,197853.71875,0.0
1681244897.8362896,199201.96875,199248.734375,199394.015625,199433.984375,199382.75,199571.140625,199560.3125,199621.109375,1.0
1681244897.8388648,200263.859375,200310.890625,200455.8125,200496.3125,200444.46875,200633.109375,200622.203125,200683.625,0.0
1681244897.8412576,199203.3125,199250.703125,199395.359375,199435.859375,199384.359375,199572.484375,199561.75,199622.90625,0.0
1681244897.8438902,197452.734375,197499.671875,197644.59375,197684.46875,197633.78125,197821.359375,197810.796875,197871.328125,0.0
1681244897.8462963,197500.46875,197547.671875,197692.78125,197732.03125,197681.34375,197869.09375,197859.0,197918.890625,0.0
1681244897.8488472,199259.375,199306.40625,199451.15625,199491.203125,199439.625,199628.265625,199617.71875,199678.515625,0.0
1681244897.851326,200342.359375,200389.296875,200534.3125,200574.640625,200522.78125,200711.703125,200700.875,200762.125,0.0
1681244897.8563352,199299.875,199346.546875,199491.65625,199531.625,199480.484375,199668.671875,199658.390625,199719.015625,0.0
1681244897.8588762,197543.296875,197590.140625,197735.078125,197774.5,197724.171875,197912.015625,197901.734375,197961.625,0.0
1681244897.8612456,197563.5,197610.703125,197755.375,197795.0625,197744.640625,197931.6875,197921.84375,197982.1875,0.0
1681244897.8643398,199313.203125,199360.5,199505.328125,199545.203125,199494.0625,199682.09375,199671.71875,199732.78125,0.0
1681244897.8643484,200414.328125,200461.265625,200606.640625,200646.515625,200594.75,200783.765625,200772.765625,200834.1875,0.0
1681244897.8674154,199390.4375,199437.203125,199582.140625,199622.28125,199570.875,199759.25,199748.609375,199809.765625,0.0
1681244897.8674228,197627.078125,197674.1875,197818.84375,197858.453125,197808.03125,197995.875,197985.328125,198045.765625,0.0
1681244897.8674269,197626.265625,197673.390625,197818.140625,197857.921875,197807.40625,197995.25,197984.703125,198044.953125,0.0
1681244897.8718596,199368.0,199415.203125,199560.3125,199600.28125,199548.875,199737.34375,199726.4375,199787.40625,0.0
1681244897.8718743,200487.921875,200534.578125,200679.6875,200719.921875,200668.34375,200856.8125,200845.90625,200907.40625,0.0
1681244897.8748949,199480.75,199527.59375,199672.609375,199712.75,199661.4375,199849.734375,199838.734375,199899.96875,0.0
1681244897.8749237,197712.71875,197759.75,197905.03125,197944.46875,197893.765625,198081.703125,198071.0625,198131.140625,0.0
1681244897.8749285,197688.578125,197735.703125,197881.078125,197920.5,197869.71875,198057.46875,198047.015625,198107.1875,0.0
1681244897.879388,199424.328125,199471.8125,199616.640625,199656.703125,199605.203125,199793.671875,199783.03125,199843.921875,0.0
1681244897.8794134,200564.453125,200611.65625,200756.578125,200797.078125,200745.40625,200934.0625,200922.875,200984.75,0.0
1681244897.8824677,199574.984375,199621.921875,199766.84375,199807.4375,199755.84375,199944.046875,199933.0625,199994.390625,0.0
1681244897.8824875,197801.765625,197849.25,197993.8125,198034.046875,197983.171875,198171.203125,198160.203125,198220.546875,0.0
1681244897.8824935,197752.234375,197799.890625,197944.640625,197984.703125,197933.921875,198122.203125,198111.296875,198171.203125,0.0
1681244897.8863015,199478.875,199526.515625,199671.09375,199711.421875,199659.734375,199848.828125,199837.65625,199898.28125,0.0
1681244897.8919067,200638.03125,200685.0625,200829.984375,200870.484375,200818.71875,201007.640625,200996.1875,201057.890625,0.0
1681244897.8919184,199668.140625,199715.34375,199860.28125,199900.421875,199849.109375,200037.484375,200026.125,200087.734375,0.0
1681244897.8938766,197889.296875,197936.234375,198081.265625,198121.046875,198069.90625,198258.109375,198247.109375,198307.453125,0.0
1681244897.8963056,197818.40625,197865.609375,198010.359375,198050.234375,197999.265625,198187.203125,198176.75,198236.828125,0.0
1681244897.8988743,199538.40625,199585.796875,199730.375,199770.421875,199719.015625,199907.390625,199897.109375,199957.546875,0.0
1681244897.9013052,200713.125,200760.421875,200904.90625,200945.40625,200893.640625,201082.828125,201071.65625,201132.8125,0.0
1681244897.9038706,199758.71875,199806.1875,199950.40625,199990.8125,199939.40625,200128.234375,200116.96875,200177.9375,0.0
1681244897.9089572,197977.1875,198024.390625,198169.0625,198208.9375,198157.96875,198346.0,198335.171875,198395.796875,0.0
1681244897.9113657,197882.15625,197929.4375,198074.28125,198114.515625,198063.734375,198251.578125,198240.578125,198301.203125,0.0
1681244897.9139235,199589.828125,199637.390625,199782.5,199822.640625,199770.78125,199959.515625,199948.515625,200009.40625,0.0
1681244897.9169996,200785.546875,200832.484375,200977.953125,201018.28125,200966.421875,201155.0625,201143.71875,201205.578125,0.0
1681244897.91701,199852.234375,199899.4375,200044.375,200084.59375,200033.1875,200221.84375,200210.484375,200271.90625,0.0
1681244897.9189215,198066.0625,198113.265625,198258.015625,198297.984375,198246.84375,198435.046875,198423.953125,198484.65625,0.0
1681244897.921928,197944.015625,197991.140625,198135.890625,198176.03125,198124.890625,198312.640625,198301.921875,198362.265625,0.0
1681244897.9219563,199642.84375,199690.21875,199834.96875,199875.203125,199823.796875,200012.0,200001.265625,200062.0625,0.0
1681244897.931332,200856.71875,200904.28125,201049.21875,201089.625,201037.234375,201226.421875,201215.421875,201276.84375,0.0
1681244897.9343646,199944.328125,199991.703125,200136.71875,200176.78125,200124.921875,200314.203125,200302.578125,200364.171875,0.0
1681244897.9343743,198156.8125,198204.46875,198349.125,198389.0,198338.03125,198526.5,198514.96875,198576.03125,0.0
1681244897.9362931,198009.828125,198057.390625,198202.3125,198242.015625,198191.234375,198379.15625,198367.890625,198428.421875,0.0
1681244897.948801,199693.984375,199741.28125,199886.46875,199926.34375,199875.203125,200063.234375,200052.0625,200113.390625,0.0
1681244897.9519105,200927.796875,200975.09375,201119.671875,201160.25,201108.3125,201297.234375,201285.96875,201347.828125,0.0
1681244897.9519243,200033.640625,200080.84375,200225.5,200265.734375,200214.328125,200402.984375,200391.71875,200453.40625,0.0
1681244897.9544225,198239.515625,198286.8125,198431.46875,198471.609375,198420.640625,198608.484375,198597.578125,198658.46875,0.0
1681244897.954444,198066.6875,198114.34375,198259.0,198298.96875,198248.0,198435.9375,198425.03125,198485.46875,0.0
1681244897.9613771,199746.640625,199794.03125,199939.046875,199979.09375,199927.78125,200116.34375,200104.71875,200166.046875,0.0
1681244897.9730783,201001.921875,201049.296875,201194.140625,201234.640625,201182.875,201371.703125,201360.078125,201422.125,0.0
1681244897.973108,200125.28125,200172.84375,200317.59375,200358.09375,200306.59375,200495.0625,200483.796875,200545.3125,0.0
1681244897.9763627,198326.40625,198373.703125,198518.546875,198558.515625,198507.546875,198695.9375,198685.03125,198745.375,0.0
1681244897.9789112,198131.859375,198178.984375,198323.8125,198363.78125,198312.546875,198500.75,198490.109375,198550.640625,0.0
1681244897.9844332,199802.609375,199849.640625,199994.5625,200035.0625,199983.125,200171.59375,200160.78125,200221.921875,0.0
1681244897.9844575,201073.890625,201120.65625,201265.84375,201306.4375,201254.140625,201443.140625,201432.046875,201493.921875,0.0
1681244897.9913423,200216.921875,200263.765625,200408.96875,200449.46875,200397.34375,200586.171875,200575.171875,200636.515625,0.0
1681244897.9944234,198417.421875,198464.28125,198609.296875,198649.625,198598.03125,198786.234375,198775.6875,198836.296875,0.0
1681244897.9944348,198198.203125,198245.5,198390.34375,198430.578125,198379.078125,198567.28125,198557.078125,198617.25,0.0
1681244898.0013757,199858.765625,199905.875,200050.890625,200091.21875,200039.546875,200228.09375,200217.546875,200278.4375,0.0
1681244898.0063393,201145.859375,201193.15625,201338.0,201378.765625,201326.546875,201515.46875,201504.46875,201566.078125,0.0
1681244898.010116,200306.515625,200353.453125,200498.5625,200539.0625,200487.203125,200675.671875,200664.9375,200726.1875,0.0
1681244898.0156777,198502.546875,198549.921875,198694.765625,198735.0,198683.6875,198871.796875,198860.96875,198921.6875,0.0
1681244898.0157044,198260.875,198308.078125,198452.921875,198493.515625,198441.921875,198630.03125,198619.3125,198680.109375,0.0
1681244898.026369,199911.0625,199958.359375,200103.46875,200144.140625,200092.015625,200280.765625,200269.671875,200331.359375,0.0
1681244898.030661,201213.453125,201260.75,201405.953125,201446.8125,201394.328125,201583.421875,201571.890625,201634.015625,0.0
1681244898.0306773,200394.84375,200441.78125,200587.0625,200627.484375,200575.359375,200764.1875,200753.453125,200814.703125,0.0
1681244898.0363052,198590.875,198637.546875,198782.921875,198823.0625,198771.5625,198959.765625,198949.3125,199010.015625,0.0
1681244898.0675085,198322.484375,198369.59375,198514.609375,198554.84375,198503.53125,198691.734375,198681.09375,198741.703125,0.0
1681244898.067554,199964.96875,200012.359375,200157.28125,200197.703125,200145.9375,200334.5,200323.5,200384.65625,0.0
1681244898.0675666,201289.8125,201337.015625,201482.125,201522.984375,201470.671875,201659.328125,201648.15625,201710.109375,0.0
1681244898.0925171,200489.171875,200535.921875,200681.21875,200721.890625,200669.5,200858.234375,200847.59375,200909.109375,0.0
1681244898.0925364,198680.375,198727.484375,198872.59375,198912.921875,198860.890625,199049.453125,199039.078125,199099.609375,0.0
1681244898.092542,198388.640625,198436.03125,198581.40625,198621.359375,198569.59375,198757.890625,198747.609375,198807.953125,0.0
1681244898.1105592,200018.34375,200065.921875,200211.109375,200251.515625,200199.21875,200387.78125,200377.046875,200438.296875,0.0
1681244898.1105776,201358.921875,201406.21875,201551.40625,201592.1875,201539.609375,201728.609375,201717.34375,201779.21875,0.0
1681244898.1105828,200578.9375,200626.40625,200771.0625,200811.921875,200759.53125,200948.265625,200937.359375,200998.78125,0.0
1681244898.1105876,198769.515625,198817.078125,198962.1875,199002.5,198950.5625,199138.5,199128.125,199188.65625,0.0
1681244898.1125658,198453.90625,198501.203125,198646.3125,198686.359375,198634.6875,198822.625,198812.421875,198872.953125,0.0
1681244898.1150649,200072.796875,200119.828125,200265.03125,200305.703125,200253.125,200441.875,200431.328125,200492.46875,0.0
1681244898.1188796,201429.375,201475.953125,201621.5,201662.640625,201609.4375,201798.796875,201787.796875,201849.3125,0.0
1681244898.1213112,200669.328125,200716.171875,200861.28125,200902.140625,200849.390625,201038.390625,201027.84375,201088.8125,0.0
1681244898.1238956,198858.296875,198905.40625,199050.34375,199090.75,199038.890625,199227.1875,199216.90625,199277.34375,0.0
1681244898.1263745,198518.453125,198565.578125,198710.421875,198750.828125,198698.96875,198887.0,198876.71875,198937.15625,0.0
1681244898.1289148,200125.109375,200172.3125,200317.234375,200357.734375,200305.4375,200494.171875,200483.796875,200544.421875,0.0
1681244898.131374,201498.390625,201545.59375,201690.34375,201731.125,201678.546875,201867.640625,201856.921875,201918.609375,0.0
1681244898.1339266,200758.734375,200805.75,200950.78125,200991.640625,200939.234375,201127.984375,201117.515625,201178.859375,0.0
1681244898.1363633,198945.828125,198992.5,199137.25,199177.75,199126.0625,199314.453125,199303.90625,199364.34375,0.0
1681244898.141298,198580.78125,198627.984375,198772.640625,198813.140625,198761.46875,198950.203125,198938.9375,198999.640625,0.0
1681244898.14434,200176.515625,200223.453125,200368.28125,200408.96875,200356.84375,200546.03125,200534.578125,200596.09375,0.0
1681244898.1443772,201566.609375,201613.546875,201758.5625,201799.34375,201746.765625,201936.21875,201924.59375,201986.734375,0.0
1681244898.146288,200847.15625,200894.265625,201039.28125,201080.0625,201027.75,201216.9375,201205.5,201267.09375,0.0
1681244898.148872,199034.78125,199081.90625,199226.828125,199267.421875,199215.65625,199404.296875,199393.3125,199454.109375,0.0
1681244898.151264,198646.578125,198694.046875,198838.71875,198879.3125,198827.53125,199016.015625,199005.09375,199065.8125,0.0
1681244898.1543512,200230.421875,200277.625,200422.46875,200463.15625,200411.296875,200599.671875,200588.765625,200650.28125,0.0
1681244898.15436,201636.34375,201683.734375,201828.578125,201869.4375,201816.859375,202005.59375,201995.046875,202056.734375,0.0
1681244898.1563084,200937.546875,200984.921875,201129.765625,201170.453125,201118.328125,201307.15625,201296.421875,201357.75,0.0
1681244898.159395,199126.875,199173.984375,199318.828125,199359.15625,199307.921875,199496.125,199485.65625,199546.109375,0.0
1681244898.159416,198716.21875,198763.609375,198908.265625,198948.78125,198897.359375,199085.203125,199075.109375,199135.546875,0.0
1681244898.1639335,200287.828125,200335.390625,200480.046875,200521.171875,200469.3125,200657.34375,200647.0625,200708.21875,0.0
1681244898.1769533,201710.46875,201757.765625,201902.6875,201943.90625,201891.34375,202080.4375,202069.609375,202131.125,0.0
1681244898.1769724,201031.6875,201079.15625,201223.640625,201264.953125,201212.46875,201401.203125,201390.65625,201451.546875,0.0
1681244898.1789083,199216.28125,199263.75,199407.96875,199449.0,199397.328125,199585.4375,199575.0625,199635.0625,0.0
1681244898.183185,198780.59375,198827.984375,198972.640625,199013.140625,198962.09375,199149.9375,199139.5625,199199.46875,0.0
1681244898.1831956,200340.9375,200388.046875,200532.796875,200573.390625,200521.796875,200710.1875,200699.71875,200760.78125,0.0
1681244898.188194,201779.484375,201826.421875,201971.359375,202012.21875,201960.1875,202148.921875,202138.015625,202199.96875,0.0
1681244898.1882148,201120.5625,201167.59375,201312.78125,201353.203125,201301.421875,201490.078125,201479.171875,201540.59375,0.0
1681244898.1900744,199304.703125,199351.546875,199496.75,199537.15625,199485.390625,199673.78125,199663.046875,199723.9375,0.0
1681244898.203869,198844.171875,198891.375,199036.578125,199076.890625,199025.21875,199213.15625,199202.6875,199263.484375,0.0
1681244898.2068064,200393.140625,200440.4375,200585.71875,200626.3125,200573.921875,200762.578125,200751.84375,200813.0,0.0
1681244898.2068243,201846.90625,201894.28125,202039.65625,202080.4375,202027.59375,202217.140625,202205.78125,202267.734375,0.0
1681244898.2088425,201205.3125,201252.796875,201397.625,201438.3125,201386.1875,201575.015625,201563.75,201625.703125,0.0
1681244898.218878,199392.59375,199440.0625,199584.546875,199625.140625,199573.453125,199761.65625,199750.9375,199811.8125,0.0
1681244898.2218964,198908.90625,198956.1875,199100.5,199141.171875,199089.5,199277.796875,199267.15625,199327.5,0.0
1681244898.2219095,200443.75,200490.78125,200635.703125,200676.296875,200623.8125,200813.0,200802.09375,200862.890625,0.0
1681244898.2237873,201914.140625,201961.25,202105.90625,202147.046875,202094.015625,202283.65625,202272.484375,202334.171875,0.0
1681244898.2313116,201297.40625,201344.703125,201489.1875,201530.3125,201477.375,201666.75,201655.921875,201717.4375,0.0
1681244898.2343624,199486.734375,199534.390625,199678.78125,199719.375,199667.515625,199856.25,199845.53125,199906.59375,0.0
1681244898.2343705,198979.0,199026.5625,199170.859375,199211.71875,199159.953125,199348.6875,199337.78125,199398.046875,0.0
1681244898.2438731,200498.734375,200546.03125,200690.953125,200731.734375,200679.515625,200868.703125,200857.171875,200918.59375,0.0
1681244898.2468994,201981.1875,202028.125,202173.140625,202214.0,202161.796875,202351.25,202339.4375,202401.3125,0.0
1681244898.2469137,201384.21875,201430.71875,201575.734375,201616.859375,201564.28125,201753.65625,201742.203125,201803.890625,0.0
1681244898.253867,199570.953125,199617.53125,199762.734375,199803.328125,199751.46875,199940.203125,199929.21875,199990.09375,0.0
1681244898.2581136,199038.625,199086.015625,199231.03125,199271.4375,199219.671875,199408.0625,199397.6875,199457.953125,0.0
1681244898.2581244,200547.28125,200594.75,200739.859375,200780.28125,200728.421875,200917.25,200906.25,200967.5,0.0
1681244898.2688656,202045.65625,202092.765625,202237.703125,202278.46875,202226.171875,202415.265625,202404.265625,202466.21875,0.0
1681244898.27188,201470.234375,201516.984375,201662.1875,201703.3125,201650.65625,201839.84375,201828.9375,201890.53125,0.0
1681244898.2718935,199661.34375,199708.640625,199853.296875,199894.4375,199842.3125,200030.78125,200020.234375,200081.03125,0.0
1681244898.2737885,199107.03125,199154.234375,199298.796875,199339.65625,199288.078125,199476.546875,199465.640625,199526.171875,0.0
1681244898.2863774,200602.453125,200649.296875,200794.3125,200835.078125,200783.140625,200972.046875,200961.234375,201022.296875,0.0
1681244898.2894027,202117.171875,202164.03125,202309.046875,202349.71875,202297.25,202486.703125,202475.515625,202537.84375,0.0
1681244898.2894375,201563.65625,201610.6875,201755.4375,201795.9375,201743.453125,201932.828125,201921.734375,201983.875,0.0
1681244898.3239343,199753.078125,199800.109375,199944.765625,199985.265625,199933.59375,200121.796875,200111.25,200172.671875,0.0
1681244898.3289275,199173.09375,199220.03125,199365.234375,199405.203125,199353.78125,199542.34375,199531.625,199592.5,0.0
1681244898.3313496,200653.859375,200700.96875,200846.265625,200886.40625,200834.546875,201023.46875,201012.28125,201073.796875,0.0
1681244898.3338716,202181.8125,202229.203125,202373.859375,202414.90625,202362.421875,202551.703125,202540.515625,202602.5625,0.0
1681244898.3363364,201648.859375,201696.421875,201840.828125,201881.859375,201829.015625,202018.5625,202007.296875,202069.34375,0.0
1681244898.3388996,199840.96875,199888.171875,200032.921875,200073.25,200021.390625,200209.859375,200199.484375,200260.28125,0.0
1681244898.341374,199238.8125,199285.75,199430.59375,199470.640625,199419.59375,199607.34375,199596.890625,199657.234375,0.0
1681244898.3438692,200708.296875,200755.15625,200899.984375,200940.3125,200888.8125,201077.375,201066.640625,201127.796875,0.0
1681244898.346323,202248.515625,202295.28125,202440.203125,202480.796875,202428.84375,202618.03125,202606.859375,202668.734375,0.0
1681244898.3513923,201735.5,201782.4375,201926.921875,201967.59375,201915.5625,202105.015625,202093.9375,202155.265625,0.0
1681244898.3539164,199930.640625,199977.84375,200122.421875,200162.5625,200110.796875,200299.890625,200288.984375,200349.953125,0.0
1681244898.356357,199306.484375,199353.515625,199498.359375,199538.765625,199487.0,199675.390625,199665.015625,199725.546875,0.0
1681244898.359362,200761.859375,200808.796875,200953.71875,200994.3125,200942.28125,201131.109375,201120.203125,201181.4375,0.0
1681244898.359409,202316.28125,202363.671875,202508.25,202549.015625,202496.796875,202685.984375,202674.625,202736.859375,0.0
1681244898.3613005,201826.25,201873.28125,202018.03125,202058.703125,202006.5,202195.59375,202184.40625,202246.46875,0.0
1681244898.3643732,200024.875,200072.171875,200216.75,200257.0625,200205.5625,200393.953125,200383.3125,200444.546875,0.0
1681244898.3644042,199378.28125,199425.046875,199569.53125,199610.296875,199558.53125,199747.09375,199736.265625,199797.328125,0.0
1681244898.3663108,200818.90625,200865.390625,201010.5,201051.171875,200999.328125,201187.875,201177.25,201238.390625,0.0
1681244898.3688543,202385.578125,202432.515625,202577.171875,202618.578125,202565.90625,202755.1875,202744.28125,202806.15625,0.0
1681244898.3738582,201913.6875,201960.8125,202105.015625,202146.59375,202094.296875,202283.125,202272.125,202333.984375,0.0
1681244898.3768868,200112.671875,200159.609375,200304.0,200345.046875,200293.453125,200481.921875,200470.84375,200532.171875,0.0
1681244898.3769107,199441.765625,199488.609375,199633.09375,199673.6875,199621.734375,199810.390625,199799.75,199860.546875,0.0
1681244898.3789148,200867.8125,200914.65625,201058.78125,201100.0,201047.78125,201236.703125,201225.875,201287.125,0.0
1681244898.388916,202447.625,202494.46875,202638.875,202680.53125,202627.609375,202817.0625,202805.515625,202867.84375,0.0
1681244898.393172,201999.078125,202046.1875,202190.578125,202231.796875,202179.234375,202368.859375,202357.328125,202418.921875,0.0
1681244898.3931928,200204.5,200251.25,200395.734375,200436.5,200384.203125,200573.484375,200562.390625,200623.640625,0.0
1681244898.3981314,199509.71875,199556.46875,199700.6875,199741.546875,199689.59375,199878.15625,199867.34375,199928.3125,0.0
1681244898.3981404,200921.0,200967.5,201112.25,201153.28125,201101.15625,201290.078125,201278.90625,201340.671875,0.0
1681244898.406257,202512.984375,202559.390625,202704.21875,202745.53125,202693.140625,202882.5,202871.5,202933.375,0.0
1681244898.434451,202085.078125,202131.65625,202276.6875,202317.625,202265.59375,202454.515625,202443.609375,202505.5625,0.0
1681244898.4344783,200293.359375,200340.125,200484.96875,200525.640625,200473.703125,200662.265625,200651.890625,200712.859375,0.0
1681244898.4589303,199577.65625,199624.328125,199769.078125,199809.671875,199758.0,199946.203125,199935.640625,199996.625,0.0
1681244898.476312,200971.78125,201018.71875,201163.75,201204.421875,201152.5625,201341.03125,201329.859375,201391.734375,0.0
1681244898.478864,202577.359375,202624.109375,202769.40625,202810.171875,202757.6875,202947.046875,202935.796875,202997.75,0.0
1681244898.4813132,202172.515625,202219.375,202364.484375,202405.15625,202352.859375,202542.125,202531.140625,202592.90625,0.0
1681244898.486322,200382.59375,200429.625,200574.109375,200614.609375,200563.28125,200752.03125,200741.109375,200802.09375,0.0
1681244898.488912,199643.015625,199689.953125,199834.34375,199874.578125,199823.625,200012.0,200001.546875,200062.25,0.0
1681244898.4913206,201023.015625,201069.234375,201214.4375,201254.84375,201203.171875,201392.171875,201381.265625,201442.6875,0.0
1681244898.493889,202640.828125,202687.59375,202832.609375,202873.65625,202821.265625,203010.71875,202999.453125,203061.5,0.0
1681244898.4963343,202259.0625,202305.46875,202450.671875,202491.796875,202439.140625,202628.59375,202617.40625,202679.28125,0.0
1681244898.4988673,200473.15625,200519.921875,200665.125,200705.53125,200653.5,200842.328125,200831.859375,200892.84375,0.0
1681244898.5013216,199709.984375,199756.921875,199902.03125,199942.265625,199890.5,200079.0625,200068.5,200129.65625,0.0
1681244898.5038683,201078.359375,201125.125,201270.140625,201310.640625,201258.78125,201447.4375,201436.96875,201498.578125,0.0
1681244898.5089097,202708.0625,202754.921875,202899.765625,202940.4375,202888.3125,203077.328125,203066.765625,203128.8125,0.0
1681244898.511364,202347.140625,202394.4375,202538.90625,202579.765625,202527.828125,202716.65625,202705.921875,202767.703125,0.0
1681244898.513913,200566.6875,200613.890625,200758.546875,200798.96875,200747.375,200935.9375,200925.390625,200986.265625,0.0
1681244898.5163624,199781.78125,199828.984375,199973.640625,200013.875,199962.828125,200151.03125,200140.75,200201.09375,0.0
1681244898.5189135,201130.84375,201177.875,201323.15625,201363.390625,201311.796875,201500.453125,201489.8125,201550.875,0.0
1681244898.5219493,202772.4375,202819.203125,202964.40625,203004.90625,202952.78125,203142.40625,203131.234375,203193.1875,0.0
1681244898.521979,202435.375,202482.671875,202627.15625,202668.109375,202615.984375,202805.078125,202794.078125,202855.859375,0.0
1681244898.5239036,200656.8125,200704.015625,200848.765625,200889.4375,200837.859375,201026.0625,201015.5,201076.578125,0.0
1681244898.52752,199849.90625,199896.671875,200041.59375,200082.1875,200030.78125,200218.703125,200208.34375,200269.3125,0.0
1681244898.5275476,201183.40625,201230.265625,201375.09375,201415.6875,201363.65625,201552.484375,201541.75,201603.453125,0.0
1681244898.5275612,202836.640625,202883.578125,203028.859375,203069.984375,203017.0625,203206.421875,203195.34375,203257.65625,0.0
1681244898.5344012,202522.8125,202569.9375,202714.953125,202756.171875,202703.421875,202892.609375,202881.703125,202943.828125,0.0
1681244898.5344272,200749.96875,200797.171875,200941.921875,200982.96875,200931.015625,201119.125,201108.671875,201170.1875,0.0
1681244898.5363607,199918.75,199965.78125,200110.34375,200151.203125,200099.359375,200287.546875,200277.09375,200338.0625,0.0
1681244898.5394592,201235.265625,201281.84375,201426.6875,201467.375,201414.890625,201604.15625,201593.171875,201654.59375,0.0
1681244898.539497,202899.484375,202946.15625,203091.265625,203132.3125,203079.28125,203269.09375,203257.65625,203319.875,0.0
1681244898.5413537,202606.59375,202653.703125,202798.640625,202839.3125,202787.015625,202976.296875,202964.9375,203027.15625,0.0
1681244898.5439208,200840.71875,200887.75,201032.40625,201072.640625,201020.953125,201210.234375,201199.0625,201260.296875,0.0
1681244898.546954,199990.8125,200037.84375,200182.765625,200223.0,200171.0625,200360.234375,200349.25,200410.3125,0.0
1681244898.5469806,201291.6875,201338.53125,201483.375,201523.96875,201471.65625,201660.84375,201649.84375,201711.546875,0.0
1681244898.5489237,202965.03125,203012.328125,203156.453125,203197.9375,203145.1875,203334.90625,203323.375,203385.859375,0.0
1681244898.5544248,202693.578125,202740.53125,202884.828125,202926.3125,202873.65625,203063.1875,203052.109375,203114.6875,0.0
1681244898.5544517,200929.578125,200976.796875,201121.1875,201162.046875,201110.1875,201298.84375,201288.109375,201350.0625,0.0
1681244898.5619624,200058.578125,200105.796875,200250.0,200290.6875,200239.1875,200427.921875,200416.75,200478.171875,0.0
1681244898.5619771,201343.984375,201391.1875,201535.859375,201576.71875,201524.59375,201714.125,201702.328125,201764.203125,0.0
1681244898.565662,203027.4375,203074.453125,203219.296875,203260.6875,203207.765625,203397.578125,203385.78125,203448.53125,0.0
1681244898.5656936,202779.140625,202825.90625,202970.921875,203011.875,202959.296875,203148.84375,203137.21875,203199.71875,0.0
1681244898.5763683,201020.78125,201067.625,201212.296875,201253.421875,201201.46875,201390.390625,201378.9375,201440.546875,0.0
1681244898.5849931,200125.734375,200172.75,200317.328125,200358.28125,200306.515625,200495.0625,200484.515625,200545.578125,0.0
1681244898.5850258,201396.46875,201443.234375,201587.796875,201628.921875,201576.625,201765.8125,201754.8125,201816.6875,0.0
1681244898.5850425,203090.46875,203137.046875,203282.0625,203323.375,203270.703125,203460.34375,203448.625,203511.75,0.0
1681244898.5875683,202862.65625,202909.234375,203054.34375,203095.65625,203042.984375,203232.53125,203221.0,203284.03125,0.0
1681244898.5912845,201111.0,201158.109375,201303.03125,201343.984375,201291.59375,201480.6875,201469.78125,201531.296875,0.0
1681244898.5951104,200194.84375,200242.21875,200387.0625,200427.5625,200375.625,200564.171875,200553.8125,200614.875,0.0
1681244898.6068256,201449.484375,201496.6875,201641.71875,201682.390625,201630.09375,201819.359375,201808.453125,201870.140625,0.0
1681244898.6068368,203153.40625,203200.25,203345.265625,203386.40625,203333.5625,203523.28125,203512.015625,203574.421875,0.0
1681244898.614342,202946.96875,202994.078125,203138.921875,203180.140625,203127.5625,203317.015625,203306.109375,203368.078125,0.0
1681244898.6143773,201199.5,201246.71875,201391.546875,201432.234375,201380.546875,201569.375,201558.46875,201619.8125,0.0
1681244898.6168275,200261.0,200308.390625,200453.5,200493.546875,200442.046875,200630.703125,200619.609375,200681.03125,0.0
1681244898.6168451,201496.421875,201543.546875,201688.65625,201729.515625,201677.03125,201866.296875,201854.953125,201917.078125,1.0
1681244898.628883,203211.96875,203258.734375,203404.109375,203445.046875,203392.21875,203582.203125,203570.40625,203633.15625,0.0
1681244898.6330872,203032.609375,203079.5625,203224.484375,203265.703125,203212.953125,203402.671875,203390.953125,203453.71875,0.0
1681244898.6331067,201292.578125,201339.421875,201484.53125,201525.390625,201473.359375,201662.546875,201651.1875,201712.796875,0.0
1681244898.6362317,200333.421875,200380.1875,200525.828125,200566.0625,200514.203125,200702.765625,200692.03125,200753.0,0.0
1681244898.6468244,201552.390625,201599.25,201744.703125,201785.203125,201732.90625,201921.90625,201911.1875,201972.78125,0.0
1681244898.64684,203275.796875,203322.75,203467.765625,203509.0625,203456.234375,203645.953125,203634.328125,203697.09375,0.0
1681244898.6730976,203119.25,203166.09375,203311.125,203352.609375,203299.765625,203489.046875,203477.6875,203540.265625,0.0
1681244898.6731143,201386.015625,201433.125,201578.40625,201619.09375,201567.0625,201755.703125,201744.890625,201806.671875,0.0
1681244898.6731195,200405.390625,200452.59375,200597.96875,200638.203125,200586.171875,200775.09375,200764.359375,200825.515625,0.0
1681244898.673124,201607.734375,201654.59375,201799.875,201840.828125,201787.984375,201977.078125,201966.265625,202027.953125,0.0
